"Aniger";"cluster"
"181510";"cluster_13297"
"1016084";"cluster_13297"
"1184124";"cluster_13297"
"1112378";"cluster_13291"
"1168084";"cluster_13291"
"1160425";"cluster_13291"
"1154721";"cluster_13291"
"1095375";"cluster_13291"
"1139435";"cluster_13291"
"1058942";"cluster_13291"
"1096089";"cluster_13291"
"1112379";"cluster_13291"
"1067594";"cluster_13291"
"1112380";"cluster_13291"
"1178861";"cluster_13291"
"1188017";"cluster_13291"
"1128027";"cluster_13291"
"1128028";"cluster_13291"
"39215";"cluster_13291"
"1036313";"cluster_13291"
"1096401";"cluster_13291"
"1076910";"cluster_13291"
"1128026";"cluster_13291"
"1166411";"cluster_13290"
"1186255";"cluster_13290"
"1137230";"cluster_13290"
"1218573";"cluster_13290"
"183549";"cluster_13290"
"1124512";"cluster_13290"
"1218577";"cluster_13290"
"1091919";"cluster_13290"
"1063615";"cluster_13290"
"1176599";"cluster_13290"
"1165085";"cluster_13288"
"1213885";"cluster_13288"
"1174851";"cluster_13288"
"1184865";"cluster_13288"
"1121653";"cluster_13288"
"1121655";"cluster_13288"
"1121654";"cluster_13288"
"1106018";"cluster_13288"
"206496";"cluster_13288"
"1106016";"cluster_13288"
"1106017";"cluster_13288"
"1089829";"cluster_13288"
"1088102";"cluster_13288"
"1213887";"cluster_13288"
"1088708";"cluster_13288"
"1070462";"cluster_13288"
"1074147";"cluster_13288"
"1069160";"cluster_13288"
"1135532";"cluster_13288"
"1137386";"cluster_13308"
"40937";"cluster_13308"
"1176760";"cluster_13308"
"1109127";"cluster_13308"
"1153340";"cluster_13308"
"1109128";"cluster_13308"
"1028101";"cluster_13308"
"1159377";"cluster_13308"
"1109129";"cluster_13308"
"1124768";"cluster_13308"
"1124769";"cluster_13308"
"1124770";"cluster_13308"
"1186400";"cluster_13308"
"1092106";"cluster_13308"
"1091243";"cluster_13308"
"1091223";"cluster_13308"
"1071558";"cluster_13308"
"1074020";"cluster_13308"
"1074018";"cluster_13308"
"1146049";"cluster_13308"
"1166548";"cluster_13308"
"1006072";"cluster_7902"
"1142394";"cluster_7902"
"1179162";"cluster_13241"
"1188218";"cluster_13241"
"1037311";"cluster_13241"
"1168274";"cluster_13241"
"1147569";"cluster_13241"
"1128459";"cluster_13241"
"1128457";"cluster_13241"
"1128458";"cluster_13241"
"1160578";"cluster_13241"
"209127";"cluster_13241"
"1112810";"cluster_13241"
"1112811";"cluster_13241"
"1112809";"cluster_13241"
"1139731";"cluster_13241"
"1096029";"cluster_13241"
"1096618";"cluster_13241"
"1154955";"cluster_13241"
"1096694";"cluster_13241"
"1037314";"cluster_13241"
"1070961";"cluster_13241"
"1076576";"cluster_13241"
"1070397";"cluster_13241"
"37688";"cluster_12503"
"1180786";"cluster_12503"
"1141299";"cluster_12503"
"1130537";"cluster_10846"
"1169673";"cluster_10846"
"43482";"cluster_10846"
"1142238";"cluster_13315"
"1101122";"cluster_13315"
"1101121";"cluster_13315"
"1101120";"cluster_13315"
"1162264";"cluster_13315"
"1116728";"cluster_13315"
"1170908";"cluster_13315"
"1181896";"cluster_13315"
"1116729";"cluster_13315"
"1116730";"cluster_13315"
"1005013";"cluster_13315"
"1131710";"cluster_13315"
"54832";"cluster_13315"
"1082166";"cluster_13315"
"1082002";"cluster_13315"
"1081798";"cluster_13315"
"1078448";"cluster_13315"
"1075285";"cluster_13315"
"1070351";"cluster_13315"
"1142239";"cluster_13315"
"1133287";"cluster_12329"
"1172535";"cluster_12329"
"1103183";"cluster_12329"
"1103182";"cluster_12329"
"1163382";"cluster_12329"
"1150661";"cluster_12329"
"1103180";"cluster_12329"
"1103181";"cluster_12329"
"1143208";"cluster_12329"
"1143207";"cluster_12329"
"212876";"cluster_12329"
"1085088";"cluster_12329"
"1084965";"cluster_12329"
"1118798";"cluster_12329"
"1084424";"cluster_12329"
"1157303";"cluster_12329"
"1118795";"cluster_12329"
"1118796";"cluster_12329"
"1118797";"cluster_12329"
"1183076";"cluster_12329"
"1064690";"cluster_12329"
"1064653";"cluster_12329"
"1071087";"cluster_12329"
"1084508";"cluster_12329"
"1074534";"cluster_12329"
"1010687";"cluster_12329"
"1161821";"cluster_13314"
"201497";"cluster_13314"
"1202370";"cluster_13314"
"1181421";"cluster_13314"
"1170309";"cluster_13314"
"1131141";"cluster_13314"
"1140465";"cluster_13164"
"1227435";"cluster_13164"
"1168896";"cluster_13164"
"1188880";"cluster_13164"
"1179921";"cluster_13164"
"126773";"cluster_13164"
"43272";"cluster_13051"
"1130743";"cluster_13051"
"1169893";"cluster_13051"
"1183863";"cluster_13318"
"1134294";"cluster_13318"
"40567";"cluster_13318"
"1164134";"cluster_13318"
"1173559";"cluster_13318"
"1210611";"cluster_13318"
"1131778";"cluster_13092"
"44924";"cluster_13092"
"1170984";"cluster_13092"
"1178483";"cluster_11884"
"178034";"cluster_11884"
"1139064";"cluster_11884"
"1171653";"cluster_11737"
"1162784";"cluster_11737"
"1007819";"cluster_11737"
"1007820";"cluster_11737"
"1182461";"cluster_11737"
"1132426";"cluster_11737"
"136883";"cluster_11737"
"1178672";"cluster_13253"
"1139251";"cluster_13253"
"39027";"cluster_13253"
"1218481";"cluster_13317"
"1137200";"cluster_13317"
"1176569";"cluster_13317"
"1186226";"cluster_13317"
"41123";"cluster_13317"
"1166383";"cluster_13317"
"171548";"cluster_13242"
"1206144";"cluster_13242"
"1162861";"cluster_13242"
"1171757";"cluster_13242"
"1182545";"cluster_13242"
"1206146";"cluster_13242"
"1132526";"cluster_13242"
"1142804";"cluster_13242"
"1003967";"cluster_13323"
"1131444";"cluster_13323"
"1170624";"cluster_13323"
"1081770";"cluster_13323"
"1064225";"cluster_13323"
"1081513";"cluster_13323"
"1066485";"cluster_13323"
"1142045";"cluster_13323"
"41958";"cluster_13323"
"1227518";"cluster_13336"
"1179947";"cluster_13336"
"38502";"cluster_13336"
"1140488";"cluster_13336"
"1085849";"cluster_13326"
"1085785";"cluster_13326"
"1119456";"cluster_13326"
"1085528";"cluster_13326"
"1119454";"cluster_13326"
"1119455";"cluster_13326"
"1088066";"cluster_13326"
"1089112";"cluster_13326"
"1088548";"cluster_13326"
"1089750";"cluster_13326"
"1088672";"cluster_13326"
"1089974";"cluster_13326"
"1072041";"cluster_13326"
"1077006";"cluster_13326"
"1078255";"cluster_13326"
"1070082";"cluster_13326"
"1078844";"cluster_13326"
"1073232";"cluster_13326"
"1209135";"cluster_13326"
"1220067";"cluster_13338"
"1058963";"cluster_13338"
"1220068";"cluster_13338"
"1092971";"cluster_13338"
"1153625";"cluster_13338"
"1133031";"cluster_13329"
"1172286";"cluster_13329"
"1182953";"cluster_13329"
"143018";"cluster_13329"
"1163255";"cluster_13329"
"1227850";"cluster_13331"
"38352";"cluster_13331"
"1140635";"cluster_13331"
"1130779";"cluster_12899"
"1149031";"cluster_12899"
"1181093";"cluster_12899"
"1156060";"cluster_12899"
"1115203";"cluster_12899"
"1115204";"cluster_12899"
"1115205";"cluster_12899"
"1099598";"cluster_12899"
"1099597";"cluster_12899"
"54341";"cluster_12899"
"1099599";"cluster_12899"
"1161515";"cluster_12899"
"1141536";"cluster_12899"
"1169930";"cluster_12899"
"1001093";"cluster_12899"
"1080118";"cluster_12899"
"1080049";"cluster_12899"
"1079965";"cluster_12899"
"1068366";"cluster_12899"
"1065837";"cluster_12899"
"1059182";"cluster_12899"
"1184286";"cluster_13341"
"1164532";"cluster_13341"
"209768";"cluster_13341"
"1212010";"cluster_13341"
"1134858";"cluster_13341"
"1174149";"cluster_13341"
"1140324";"cluster_13186"
"1168775";"cluster_13186"
"1227139";"cluster_13186"
"1179774";"cluster_13186"
"1188748";"cluster_13186"
"1183297";"cluster_13347"
"1133544";"cluster_13347"
"1208817";"cluster_13347"
"1172801";"cluster_13347"
"186686";"cluster_13347"
"1163592";"cluster_13347"
"1163453";"cluster_13350"
"189793";"cluster_13350"
"1133371";"cluster_13350"
"1172623";"cluster_13350"
"1011149";"cluster_13350"
"1143266";"cluster_13350"
"1183155";"cluster_13350"
"1147492";"cluster_13272"
"1147493";"cluster_13272"
"1128285";"cluster_13272"
"1128284";"cluster_13272"
"1128283";"cluster_13272"
"1036856";"cluster_13272"
"199495";"cluster_13272"
"1188132";"cluster_13272"
"1112639";"cluster_13272"
"1112638";"cluster_13272"
"1112637";"cluster_13272"
"1179066";"cluster_13272"
"1139640";"cluster_13272"
"1160520";"cluster_13272"
"1168192";"cluster_13272"
"1154891";"cluster_13272"
"1070764";"cluster_13272"
"1096229";"cluster_13272"
"1096853";"cluster_13272"
"1096484";"cluster_13272"
"1067102";"cluster_13272"
"1065071";"cluster_13272"
"1181624";"cluster_13163"
"1131384";"cluster_13163"
"1203039";"cluster_13163"
"1162016";"cluster_13163"
"1170558";"cluster_13163"
"185461";"cluster_13163"
"1093121";"cluster_13334"
"1137808";"cluster_13334"
"194573";"cluster_13334"
"1067755";"cluster_13334"
"1177190";"cluster_13334"
"1153656";"cluster_13334"
"1105736";"cluster_13348"
"1105735";"cluster_13348"
"1019385";"cluster_13348"
"1151882";"cluster_13348"
"56109";"cluster_13348"
"1121373";"cluster_13348"
"1121371";"cluster_13348"
"1121372";"cluster_13348"
"1184741";"cluster_13348"
"1087889";"cluster_13348"
"1087386";"cluster_13348"
"1087427";"cluster_13348"
"1144613";"cluster_13348"
"1174666";"cluster_13348"
"1158242";"cluster_13348"
"1135352";"cluster_13348"
"1164961";"cluster_13348"
"1069950";"cluster_13348"
"1072493";"cluster_13348"
"1072388";"cluster_13348"
"1144612";"cluster_13348"
"1019388";"cluster_13348"
"1105734";"cluster_13348"
"1086461";"cluster_13351"
"1077159";"cluster_13351"
"1086594";"cluster_13351"
"1087113";"cluster_13351"
"40881";"cluster_13351"
"1077764";"cluster_13351"
"1134610";"cluster_13351"
"1173885";"cluster_13351"
"1225858";"cluster_13351"
"1155037";"cluster_13351"
"1160637";"cluster_13351"
"1139845";"cluster_13351"
"1179276";"cluster_13351"
"1188307";"cluster_13351"
"42613";"cluster_13351"
"1168359";"cluster_13351"
"1076662";"cluster_13351"
"1151505";"cluster_13351"
"1202940";"cluster_13353"
"1161980";"cluster_13353"
"1181586";"cluster_13353"
"1170510";"cluster_13353"
"1081699";"cluster_13353"
"1081250";"cluster_13353"
"1080901";"cluster_13353"
"1116158";"cluster_13353"
"1116159";"cluster_13353"
"1116160";"cluster_13353"
"1100555";"cluster_13353"
"1100556";"cluster_13353"
"1100554";"cluster_13353"
"1202938";"cluster_13353"
"53863";"cluster_13353"
"1070823";"cluster_13353"
"1072680";"cluster_13353"
"1067307";"cluster_13353"
"1141978";"cluster_13353"
"1131337";"cluster_13353"
"1137502";"cluster_13360"
"1219326";"cluster_13360"
"1176876";"cluster_13360"
"45555";"cluster_13360"
"1179338";"cluster_13365"
"1139899";"cluster_13365"
"46173";"cluster_13365"
"42661";"cluster_13365"
"1224984";"cluster_12192"
"1154780";"cluster_12192"
"1224982";"cluster_12192"
"1166513";"cluster_13038"
"1186363";"cluster_13038"
"1176718";"cluster_13038"
"1027938";"cluster_13038"
"127000";"cluster_13038"
"1137346";"cluster_13038"
"1164669";"cluster_13363"
"1105378";"cluster_13363"
"1105376";"cluster_13363"
"1105377";"cluster_13363"
"1184431";"cluster_13363"
"1087753";"cluster_13363"
"1087609";"cluster_13363"
"1087540";"cluster_13363"
"1017698";"cluster_13363"
"1135022";"cluster_13363"
"1174319";"cluster_13363"
"39912";"cluster_13363"
"1121017";"cluster_13363"
"1121016";"cluster_13363"
"1121015";"cluster_13363"
"1078889";"cluster_13363"
"1071406";"cluster_13363"
"1071410";"cluster_13363"
"1118800";"cluster_13030"
"1085107";"cluster_13030"
"1150662";"cluster_13030"
"1010693";"cluster_13030"
"1163384";"cluster_13030"
"1143209";"cluster_13030"
"212872";"cluster_13030"
"1133289";"cluster_13030"
"1103185";"cluster_13030"
"1183078";"cluster_13030"
"1172537";"cluster_13030"
"1157304";"cluster_13030"
"1079177";"cluster_13030"
"1172923";"cluster_12622"
"1103803";"cluster_12622"
"1119430";"cluster_12622"
"1085510";"cluster_12622"
"1183375";"cluster_12622"
"1209069";"cluster_12622"
"186518";"cluster_12622"
"1157507";"cluster_12622"
"1150918";"cluster_12622"
"1072624";"cluster_12622"
"1133665";"cluster_12622"
"1209073";"cluster_12622"
"1163668";"cluster_12622"
"1165949";"cluster_13376"
"1175932";"cluster_13376"
"1090773";"cluster_13376"
"1152734";"cluster_13376"
"1185764";"cluster_13376"
"1065859";"cluster_13376"
"1107808";"cluster_13376"
"1123446";"cluster_13376"
"1158931";"cluster_13376"
"1216771";"cluster_13376"
"192604";"cluster_13376"
"1136576";"cluster_13376"
"1138637";"cluster_7543"
"1033421";"cluster_7543"
"1178042";"cluster_7543"
"1167531";"cluster_7543"
"1146947";"cluster_7543"
"1146948";"cluster_7543"
"1187431";"cluster_7543"
"1033422";"cluster_7543"
"1138638";"cluster_7543"
"1167532";"cluster_7543"
"1094094";"cluster_7543"
"1094799";"cluster_7543"
"1094640";"cluster_7543"
"1178043";"cluster_7543"
"1126878";"cluster_7543"
"1126880";"cluster_7543"
"1126879";"cluster_7543"
"1033423";"cluster_7543"
"1187432";"cluster_7543"
"1111233";"cluster_7543"
"1111235";"cluster_7543"
"1111234";"cluster_7543"
"1070073";"cluster_7543"
"1075655";"cluster_7543"
"1076445";"cluster_7543"
"132036";"cluster_7543"
"1107249";"cluster_13380"
"1107250";"cluster_13380"
"1185495";"cluster_13380"
"1023374";"cluster_13380"
"174264";"cluster_13380"
"1165689";"cluster_13380"
"1136260";"cluster_13380"
"1107251";"cluster_13380"
"1122885";"cluster_13380"
"1122886";"cluster_13380"
"1122887";"cluster_13380"
"1090156";"cluster_13380"
"1088490";"cluster_13380"
"1145291";"cluster_13380"
"1089453";"cluster_13380"
"1070334";"cluster_13380"
"1072776";"cluster_13380"
"1078419";"cluster_13380"
"1175603";"cluster_13380"
"1229337";"cluster_13388"
"1180708";"cluster_13388"
"37758";"cluster_13388"
"1141225";"cluster_13388"
"1000691";"cluster_13379"
"1161438";"cluster_13379"
"1000699";"cluster_13379"
"1000703";"cluster_13379"
"1181010";"cluster_13379"
"41424";"cluster_10418"
"1136886";"cluster_10418"
"1176246";"cluster_10418"
"1152983";"cluster_10418"
"1141256";"cluster_13386"
"1114687";"cluster_13386"
"1114685";"cluster_13386"
"1114686";"cluster_13386"
"1098096";"cluster_13386"
"1043905";"cluster_13386"
"1098763";"cluster_13386"
"1097796";"cluster_13386"
"1169508";"cluster_13386"
"1155787";"cluster_13386"
"1180742";"cluster_13386"
"1148742";"cluster_13386"
"1148741";"cluster_13386"
"1161260";"cluster_13386"
"1189524";"cluster_13386"
"1130338";"cluster_13386"
"176127";"cluster_13386"
"1130337";"cluster_13386"
"1130336";"cluster_13386"
"1088162";"cluster_13386"
"1152163";"cluster_13386"
"1021028";"cluster_13386"
"1089382";"cluster_13386"
"1089108";"cluster_13386"
"1185056";"cluster_13386"
"1175071";"cluster_13386"
"1165265";"cluster_13386"
"1135740";"cluster_13386"
"52211";"cluster_13386"
"1122025";"cluster_13386"
"1122026";"cluster_13386"
"1122024";"cluster_13386"
"1106388";"cluster_13386"
"1106387";"cluster_13386"
"1106389";"cluster_13386"
"1144873";"cluster_13386"
"1158457";"cluster_13386"
"1074819";"cluster_13386"
"1071131";"cluster_13386"
"1070501";"cluster_13386"
"1078574";"cluster_13386"
"1070430";"cluster_13386"
"1072905";"cluster_13386"
"1043915";"cluster_13386"
"1043910";"cluster_13386"
"1229397";"cluster_13386"
"1167603";"cluster_13391"
"1187511";"cluster_13391"
"1178129";"cluster_13391"
"193384";"cluster_13391"
"1138720";"cluster_13391"
"1164296";"cluster_13396"
"1173807";"cluster_13396"
"1184042";"cluster_13396"
"182008";"cluster_13396"
"1134532";"cluster_13396"
"1211210";"cluster_13396"
"1169754";"cluster_13393"
"1130613";"cluster_13393"
"43403";"cluster_13393"
"1138085";"cluster_13217"
"1221016";"cluster_13217"
"1167069";"cluster_13217"
"1186943";"cluster_13217"
"1177480";"cluster_13217"
"126819";"cluster_13217"
"1169819";"cluster_13343"
"1130674";"cluster_13343"
"1185924";"cluster_13362"
"1176145";"cluster_13362"
"1108172";"cluster_13362"
"1108173";"cluster_13362"
"1108174";"cluster_13362"
"1123813";"cluster_13362"
"1217346";"cluster_13362"
"1123812";"cluster_13362"
"1123811";"cluster_13362"
"1090978";"cluster_13362"
"1090944";"cluster_13362"
"1090657";"cluster_13362"
"1152901";"cluster_13362"
"1159052";"cluster_13362"
"1079409";"cluster_13362"
"1079464";"cluster_13362"
"1079468";"cluster_13362"
"1136784";"cluster_13362"
"1217348";"cluster_13362"
"1166100";"cluster_13362"
"51056";"cluster_13362"
"1137494";"cluster_13178"
"1166632";"cluster_13178"
"1176869";"cluster_13178"
"1186488";"cluster_13178"
"1219298";"cluster_13178"
"126898";"cluster_13178"
"1146129";"cluster_13178"
"1175055";"cluster_12849"
"1165255";"cluster_12849"
"1135725";"cluster_12849"
"1185045";"cluster_12849"
"1214522";"cluster_12849"
"52208";"cluster_12849"
"1025935";"cluster_13408"
"1176211";"cluster_13408"
"1108335";"cluster_13408"
"1108334";"cluster_13408"
"1108336";"cluster_13408"
"1145735";"cluster_13408"
"1123973";"cluster_13408"
"1123972";"cluster_13408"
"1123974";"cluster_13408"
"1145736";"cluster_13408"
"1166165";"cluster_13408"
"1159098";"cluster_13408"
"1152950";"cluster_13408"
"1090921";"cluster_13408"
"1070043";"cluster_13408"
"1079216";"cluster_13408"
"1079218";"cluster_13408"
"1090588";"cluster_13408"
"1090472";"cluster_13408"
"1136851";"cluster_13408"
"1185990";"cluster_13408"
"1085987";"cluster_13411"
"1086040";"cluster_13411"
"1073396";"cluster_13411"
"1066528";"cluster_13411"
"126938";"cluster_13411"
"1063945";"cluster_13411"
"1173256";"cluster_13411"
"1085970";"cluster_13411"
"1189233";"cluster_12508"
"207864";"cluster_12508"
"1180340";"cluster_12508"
"1140865";"cluster_12508"
"1018679";"cluster_13018"
"1174520";"cluster_13018"
"1164833";"cluster_13018"
"53191";"cluster_13018"
"1184606";"cluster_13018"
"1135214";"cluster_13018"
"1165308";"cluster_13424"
"1185099";"cluster_13424"
"1135792";"cluster_13424"
"1214689";"cluster_13424"
"136839";"cluster_13424"
"1175122";"cluster_13424"
"1104660";"cluster_13417"
"1183910";"cluster_13417"
"1104659";"cluster_13417"
"1104658";"cluster_13417"
"1015107";"cluster_13417"
"1134367";"cluster_13417"
"1164177";"cluster_13417"
"1120291";"cluster_13417"
"1120292";"cluster_13417"
"1120290";"cluster_13417"
"1143893";"cluster_13417"
"1143894";"cluster_13417"
"183088";"cluster_13417"
"1086315";"cluster_13417"
"1087115";"cluster_13417"
"1086952";"cluster_13417"
"1015108";"cluster_13417"
"1060426";"cluster_13417"
"1060422";"cluster_13417"
"1061577";"cluster_13417"
"1173633";"cluster_13417"
"1183915";"cluster_13414"
"1015130";"cluster_13414"
"1134374";"cluster_13414"
"1164181";"cluster_13414"
"1143895";"cluster_13414"
"1173641";"cluster_13414"
"1131886";"cluster_12834"
"1204494";"cluster_12834"
"1204496";"cluster_12834"
"1164708";"cluster_13423"
"1212600";"cluster_13423"
"180093";"cluster_13423"
"1135065";"cluster_13423"
"1139566";"cluster_8421"
"1178989";"cluster_8421"
"39336";"cluster_8421"
"1136317";"cluster_13416"
"37452";"cluster_13416"
"1175662";"cluster_13416"
"1170900";"cluster_13419"
"1131702";"cluster_13419"
"192085";"cluster_13419"
"1044084";"cluster_13443"
"1044083";"cluster_13443"
"1128088";"cluster_13446"
"1160447";"cluster_13446"
"1128087";"cluster_13446"
"1168111";"cluster_13446"
"1036412";"cluster_13446"
"1147426";"cluster_13446"
"1178898";"cluster_13446"
"1066295";"cluster_13446"
"1096156";"cluster_13446"
"178166";"cluster_13446"
"1095906";"cluster_13446"
"1188047";"cluster_13446"
"1096868";"cluster_13446"
"1112441";"cluster_13446"
"1154749";"cluster_13446"
"1112439";"cluster_13446"
"1112440";"cluster_13446"
"1139471";"cluster_13446"
"1060062";"cluster_13446"
"40057";"cluster_13446"
"1184292";"cluster_13446"
"1120854";"cluster_13446"
"1164538";"cluster_13446"
"1134864";"cluster_13446"
"1158035";"cluster_13446"
"1151649";"cluster_13446"
"1087348";"cluster_13446"
"1212018";"cluster_13446"
"1174155";"cluster_13446"
"1075535";"cluster_13446"
"1105216";"cluster_13446"
"1079269";"cluster_13446"
"1128089";"cluster_13446"
"1171461";"cluster_13448"
"1132233";"cluster_13448"
"1162619";"cluster_13448"
"1182292";"cluster_13448"
"1117376";"cluster_13448"
"1117375";"cluster_13448"
"1117377";"cluster_13448"
"1082784";"cluster_13448"
"1082987";"cluster_13448"
"1083678";"cluster_13448"
"1205391";"cluster_13448"
"170141";"cluster_13448"
"1073887";"cluster_13448"
"1077259";"cluster_13448"
"1073890";"cluster_13448"
"1101766";"cluster_13448"
"1101764";"cluster_13448"
"1101765";"cluster_13448"
"1205389";"cluster_13448"
"1082302";"cluster_13447"
"1171883";"cluster_13447"
"1083736";"cluster_13447"
"1117873";"cluster_13447"
"1117874";"cluster_13447"
"1117875";"cluster_13447"
"46416";"cluster_13447"
"1150187";"cluster_13447"
"1162963";"cluster_13447"
"1142892";"cluster_13447"
"1102266";"cluster_13447"
"1102265";"cluster_13447"
"1008818";"cluster_13447"
"1102264";"cluster_13447"
"1182653";"cluster_13447"
"1156994";"cluster_13447"
"1077481";"cluster_13447"
"1071737";"cluster_13447"
"1075227";"cluster_13447"
"1082644";"cluster_13447"
"1132648";"cluster_13447"
"1124163";"cluster_13451"
"1124164";"cluster_13451"
"1159170";"cluster_13451"
"184209";"cluster_13451"
"1186073";"cluster_13451"
"1136983";"cluster_13451"
"1166241";"cluster_13451"
"1217927";"cluster_13451"
"1153075";"cluster_13451"
"1091564";"cluster_13451"
"1092031";"cluster_13451"
"1108525";"cluster_13451"
"1176349";"cluster_13451"
"1072805";"cluster_13451"
"1064659";"cluster_13451"
"1124165";"cluster_13451"
"1217929";"cluster_13451"
"1108526";"cluster_13451"
"1091458";"cluster_13451"
"1061578";"cluster_13451"
"1145779";"cluster_13451"
"46029";"cluster_9529"
"1085919";"cluster_9529"
"1086029";"cluster_9529"
"1173186";"cluster_9529"
"1133929";"cluster_9529"
"1069475";"cluster_9529"
"1078216";"cluster_9529"
"1151053";"cluster_9529"
"1124302";"cluster_13456"
"1124303";"cluster_13456"
"1159234";"cluster_13456"
"1159218";"cluster_13456"
"1091161";"cluster_13456"
"1186129";"cluster_13456"
"1186152";"cluster_13456"
"1166296";"cluster_13456"
"1145849";"cluster_13456"
"1145826";"cluster_13456"
"1145848";"cluster_13456"
"1145827";"cluster_13456"
"1108662";"cluster_13456"
"1108663";"cluster_13456"
"1108661";"cluster_13456"
"1091242";"cluster_13456"
"1091182";"cluster_13456"
"1153184";"cluster_13456"
"1153141";"cluster_13456"
"1137114";"cluster_13456"
"1176482";"cluster_13456"
"1026581";"cluster_13456"
"1026775";"cluster_13456"
"1166314";"cluster_13456"
"1137063";"cluster_13456"
"1176432";"cluster_13456"
"1060120";"cluster_13456"
"1061869";"cluster_13456"
"1064488";"cluster_13456"
"1124304";"cluster_13456"
"1037827";"cluster_13454"
"1147657";"cluster_13454"
"1139851";"cluster_13454"
"1179283";"cluster_13454"
"1188311";"cluster_13454"
"42619";"cluster_13454"
"1147658";"cluster_13454"
"1168364";"cluster_13454"
"1128012";"cluster_13459"
"1160420";"cluster_13459"
"1128011";"cluster_13459"
"1036287";"cluster_13459"
"1168077";"cluster_13459"
"1178851";"cluster_13459"
"1096109";"cluster_13459"
"1188009";"cluster_13459"
"1096809";"cluster_13459"
"1096514";"cluster_13459"
"1112365";"cluster_13459"
"178388";"cluster_13459"
"1112363";"cluster_13459"
"1112364";"cluster_13459"
"1154715";"cluster_13459"
"1139426";"cluster_13459"
"1147404";"cluster_13459"
"1065401";"cluster_13459"
"1079333";"cluster_13459"
"1063508";"cluster_13459"
"1147403";"cluster_13459"
"1128013";"cluster_13459"
"1184874";"cluster_13449"
"1213895";"cluster_13449"
"1165094";"cluster_13449"
"1174860";"cluster_13449"
"126586";"cluster_13449"
"1135541";"cluster_13449"
"1220845";"cluster_13452"
"1177420";"cluster_13452"
"1167036";"cluster_13452"
"1138023";"cluster_13452"
"1186912";"cluster_13452"
"191756";"cluster_13452"
"1169455";"cluster_12375"
"1141177";"cluster_12375"
"1148686";"cluster_12375"
"1148687";"cluster_12375"
"1189468";"cluster_12375"
"52532";"cluster_12375"
"1180662";"cluster_12375"
"1043679";"cluster_12375"
"1043678";"cluster_12375"
"1126995";"cluster_13492"
"1126993";"cluster_13492"
"1167585";"cluster_13492"
"1138698";"cluster_13492"
"136603";"cluster_13492"
"1187491";"cluster_13492"
"1111345";"cluster_13492"
"1111346";"cluster_13492"
"1111347";"cluster_13492"
"1178108";"cluster_13492"
"1033799";"cluster_13492"
"1094427";"cluster_13492"
"1094514";"cluster_13492"
"1147005";"cluster_13492"
"1094174";"cluster_13492"
"1077379";"cluster_13492"
"1078003";"cluster_13492"
"1069868";"cluster_13492"
"1126994";"cluster_13492"
"1210421";"cluster_13488"
"1183809";"cluster_13488"
"1173496";"cluster_13488"
"1134234";"cluster_13488"
"40505";"cluster_13488"
"1164081";"cluster_13488"
"1166660";"cluster_12098"
"1186517";"cluster_12098"
"1176907";"cluster_12098"
"193909";"cluster_12098"
"1137531";"cluster_12098"
"1146159";"cluster_12098"
"1028667";"cluster_12098"
"1172669";"cluster_13427"
"1133417";"cluster_13427"
"1163499";"cluster_13427"
"1208436";"cluster_13427"
"1183201";"cluster_13427"
"186631";"cluster_13427"
"126937";"cluster_13427"
"1085524";"cluster_13427"
"1085468";"cluster_13427"
"1119089";"cluster_13427"
"1119090";"cluster_13427"
"1076723";"cluster_13427"
"1103475";"cluster_13427"
"1103476";"cluster_13427"
"1119091";"cluster_13427"
"1063344";"cluster_13427"
"1085435";"cluster_13427"
"1103477";"cluster_13427"
"1075666";"cluster_13427"
"1212179";"cluster_13305"
"1174213";"cluster_13305"
"1134918";"cluster_13305"
"181348";"cluster_13305"
"1169546";"cluster_13489"
"1229573";"cluster_13489"
"1161292";"cluster_13489"
"1065165";"cluster_13489"
"1114761";"cluster_13489"
"1155867";"cluster_13489"
"1229572";"cluster_13489"
"1130412";"cluster_13489"
"1099134";"cluster_13489"
"1180828";"cluster_13489"
"1099138";"cluster_13489"
"1130414";"cluster_13489"
"1189562";"cluster_13489"
"1068426";"cluster_13489"
"1114763";"cluster_13489"
"1229571";"cluster_13489"
"1114762";"cluster_13489"
"1130413";"cluster_13489"
"1099147";"cluster_13489"
"46140";"cluster_13489"
"1067176";"cluster_13489"
"1141340";"cluster_13489"
"1163731";"cluster_13493"
"1133787";"cluster_13493"
"1103877";"cluster_13493"
"1183442";"cluster_13493"
"1143484";"cluster_13493"
"1173041";"cluster_13493"
"1157535";"cluster_13493"
"1012645";"cluster_13493"
"1150975";"cluster_13493"
"1119509";"cluster_13493"
"1085711";"cluster_13493"
"1079528";"cluster_13493"
"42169";"cluster_13493"
"1212148";"cluster_13495"
"1184336";"cluster_13495"
"1174203";"cluster_13495"
"1134908";"cluster_13495"
"40016";"cluster_13495"
"1164577";"cluster_13495"
"1168026";"cluster_11556"
"1139345";"cluster_11556"
"1187957";"cluster_11556"
"1178770";"cluster_11556"
"39124";"cluster_11556"
"1224540";"cluster_11556"
"1096560";"cluster_11556"
"1068274";"cluster_11556"
"1112259";"cluster_11556"
"1127907";"cluster_11556"
"1224534";"cluster_11556"
"1163703";"cluster_13506"
"42211";"cluster_13506"
"1133746";"cluster_13506"
"1183413";"cluster_13506"
"1172999";"cluster_13506"
"1209185";"cluster_13506"
"1166085";"cluster_13491"
